17-02-2023 18:37,Royal Blood,Figure It Out,1260
17-02-2023 18:37,KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",6970
17-02-2023 18:37,NIVIRO,Memes,47369
17-02-2023 18:40,Arctic Monkeys,I Wanna Be Yours,174459
17-02-2023 18:43,Sub Urban,Cradles,204912
17-02-2023 18:46,Mark Ronson,Uptown Funk (feat. Bruno Mars),6225
17-02-2023 18:46,Toby Fox,ASGORE,870
17-02-2023 18:46,Simon Chylinski,Abandon Ship,103714
17-02-2023 18:46,Sun Goes Down,Glad You Came,630
17-02-2023 18:46,Arctic Monkeys,R U Mine?,760
17-02-2023 18:46,Twenty One Pilots,Heathens,1000
17-02-2023 18:49,Bastille,Pompeii,196636
17-02-2023 18:50,Lauv,I Like Me Better,19613
17-02-2023 18:50,Toby Fox,Spear of Justice,680
17-02-2023 18:50,Fall Out Boy,Uma Thurman,1380
17-02-2023 18:52,American Authors,Go Big Or Go Home,169026
17-02-2023 18:57,Charlie Puth,Attention,204076
17-02-2023 19:00,AJR,Burn the House Down,204582
17-02-2023 19:03,XXXTENTACION,SAD!,146215
17-02-2023 19:04,Maroon 5,Animals,810
17-02-2023 19:04,Toby Fox,Finale,0
17-02-2023 19:04,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1470
17-02-2023 19:04,AJR,Let the Games Begin,770
17-02-2023 19:04,TheFatRat,Jackpot,1160
17-02-2023 19:04,Arctic Monkeys,Why'd You Only Call Me When You're High?,1350
17-02-2023 19:04,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210
17-02-2023 19:07,Panic! At The Disco,Victorious,540
17-02-2023 19:07,Arctic Monkeys,Piledriver Waltz,203880
17-02-2023 19:07,Set It Off,Why Worry,1070
17-02-2023 19:07,Marshmello,Happier,9470
17-02-2023 19:07,Panic! At The Disco,"Hey Look Ma, I Made It",350
17-02-2023 19:11,The Score,Born For This,1250
17-02-2023 19:11,The Vamps,Somebody To You,1730
17-02-2023 19:11,Imagine Dragons,On Top Of The World,10994
17-02-2023 19:11,Thousand Foot Krutch,War of Change,231665
17-02-2023 19:14,Noah Cyrus,July,156106
17-02-2023 19:15,Arctic Monkeys,Snap Out Of It,0
17-02-2023 19:15,Noisestorm,Crab Rave,0
17-02-2023 19:15,The Strokes,Welcome To Japan,22711
17-02-2023 19:15,Toby Fox,MEGALOVANIA,520
17-02-2023 19:15,The Score,Unstoppable,730
17-02-2023 19:15,The Chainsmokers,Something Just Like This,110
17-02-2023 19:15,The Chainsmokers,Something Just Like This,2660
17-02-2023 19:15,BANNERS,Someone To You,620
17-02-2023 19:15,Simon Chylinski,Into the Unknown,910
17-02-2023 19:16,KSI,Little Boy,300
17-02-2023 19:16,The Weeknd,Call Out My Name,650
17-02-2023 19:16,Bossfight,Milky Ways,80
17-02-2023 19:16,VGR,Overwatch (Victory Theme),510
17-02-2023 19:16,Noisestorm,Crab Rave,37590
17-02-2023 19:16,NIVIRO,Memes,1860
17-02-2023 19:16,Imagine Dragons,Warriors,630
17-02-2023 19:16,Imagine Dragons,Thunder,990
17-02-2023 19:17,Mick Gordon,At Doom's Gate,2710
17-02-2023 19:17,C418,Minecraft,1750
17-02-2023 19:17,C418,Minecraft,1730
17-02-2023 19:17,Portal,Portal muzsika,770
17-02-2023 19:17,The Living Tombstone,Five Nights at Freddy's,630
17-02-2023 19:17,KSI,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",20360
17-02-2023 19:17,Toby Fox,MEGALOVANIA,450
17-02-2023 19:17,Toby Fox,MEGALOVANIA,810
17-02-2023 19:18,Boyinaband,Life Is Fun,105300
17-02-2023 19:20,Sabaton,Stormtroopers,108650
17-02-2023 19:23,Arctic Monkeys,Teddy Picker,165000
17-02-2023 19:27,Arctic Monkeys,Fluorescent Adolescent,183893
17-02-2023 19:31,Tom Odell,Another Love,244360
17-02-2023 19:35,The Academic,Why Can't We Be Friends?,203599
17-02-2023 19:37,Eyedress,Romantic Lover,86739
17-02-2023 19:40,Harry Styles,Late Night Talking,177954
17-02-2023 19:41,Wallows,Scrawny,8096
17-02-2023 19:41,Eyedress,Romantic Lover,1110
17-02-2023 19:41,Tom Odell,Another Love,1880
17-02-2023 19:41,Tom Odell,Another Love,3290
17-02-2023 19:41,The Academic,Why Can't We Be Friends?,1470
17-02-2023 19:41,Arctic Monkeys,Fluorescent Adolescent,1060
17-02-2023 19:41,Harry Styles,Late Night Talking,1030
18-02-2023 12:50,Arctic Monkeys,Fluorescent Adolescent,770
18-02-2023 13:45,Rick Astley,Never Gonna Give You Up,31040
18-02-2023 16:01,AJR,100 Bad Days,7410
18-02-2023 16:04,Imagine Dragons,Demons,177506
18-02-2023 16:07,5 Seconds of Summer,Youngblood,203417
18-02-2023 16:12,OneRepublic,Counting Stars,257266
18-02-2023 16:16,Boyinaband,Life Is Fun,221181
18-02-2023 16:25,The Living Tombstone,My Ordinary Life,230894
18-02-2023 16:28,Twenty One Two,I Kissed a Girl,180980
18-02-2023 16:32,DJ Snake,Let Me Love You,205946
18-02-2023 16:33,Wilbur Soot,Your New Boyfriend,25260
18-02-2023 16:45,OneRepublic,Run,168259
18-02-2023 16:49,System Of A Down,B.Y.O.B.,255466
18-02-2023 16:54,System Of A Down,Toxicity,218933
18-02-2023 16:57,System Of A Down,Vicinity Of Obscenity,171800
18-02-2023 17:00,System Of A Down,Chop Suey!,210240
18-02-2023 17:03,Young Rising Sons,La La Lonely,33390
18-02-2023 17:03,Arctic Monkeys,505,2810
18-02-2023 17:03,AJR,Bang!,77543
18-02-2023 17:06,The Chainsmokers,All We Know,194080
18-02-2023 17:07,JVKE,golden hour,3230
18-02-2023 17:07,Stellar,Stranger,690
18-02-2023 17:07,Imagine Dragons,Whatever It Takes,520
18-02-2023 17:07,Marshmello,Happier,710
18-02-2023 17:07,Imagine Dragons,Bones,620
18-02-2023 17:07,Superfruit,GUY.exe,690
18-02-2023 17:07,Thousand Foot Krutch,War of Change,470
18-02-2023 17:10,Thousand Foot Krutch,War of Change,223020
18-02-2023 17:11,Charlie Puth,Attention,1130
18-02-2023 17:11,Superfruit,GUY.exe,4405
18-02-2023 17:11,Halsey,Gasoline,1100
18-02-2023 17:12,Charlie Puth,Attention,1040
18-02-2023 17:12,Bruno Mars,Locked out of Heaven,1900
18-02-2023 17:12,Halsey,Gasoline,0
18-02-2023 17:15,Halsey,Gasoline,199593
18-02-2023 17:17,Jason Derulo,Whatcha Say,1650
18-02-2023 17:17,Marion Band$,Hold Up (feat. Nipsey Hustle),5090
18-02-2023 17:17,Bruno Mars,Locked out of Heaven,127516
18-02-2023 17:17,Twenty One Pilots,Heathens,3560
18-02-2023 17:21,AJR,Burn the House Down,212689
18-02-2023 17:54,Maroon 5,Memories,18838
18-02-2023 17:54,AJR,World's Smallest Violin,4690
18-02-2023 17:55,C418,Minecraft,650
18-02-2023 17:55,Tai Verdes,AOK,1750
18-02-2023 17:55,Lena Raine,otherside,1080
18-02-2023 17:55,JVKE,this is what falling in love feels like,1190
18-02-2023 17:55,C418,Sweden,540
18-02-2023 17:55,Portal,Portal muzsika,770
18-02-2023 17:55,The Score,Never Going Back,760
18-02-2023 17:55,The Neighbourhood,The Beach,1160
18-02-2023 17:55,The Score,On And On,13750
18-02-2023 17:55,Toby Fox,Death By Glamour,1850
18-02-2023 17:55,Sheet Music Boss,Undertale,270
18-02-2023 17:55,C418,Key,760
18-02-2023 17:55,JVKE,moon and back,1160
18-02-2023 17:55,champion at midnight,bonnie's lullaby,2330
18-02-2023 17:55,C418,Haggstrom,0
18-02-2023 17:55,Imagine Dragons,Roots,15090
18-02-2023 17:55,VGR,Mii Channel,830
18-02-2023 17:55,C418,Wet Hands,410
18-02-2023 17:55,VALORANT,Fire Again,1450
18-02-2023 17:55,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1390
18-02-2023 17:58,Tai Verdes,AOK,173640
18-02-2023 18:00,Lena Raine,otherside,113120
18-02-2023 18:00,Simon Chylinski,Into the Unknown,1160
18-02-2023 18:15,VALORANT,Die For You,212926
18-02-2023 18:16,Arctic Monkeys,505,8220
18-02-2023 18:19,Panic! At The Disco,Victorious,5900
18-02-2023 18:19,Foster The People,Lotus Eater,5387
18-02-2023 18:19,Foster The People,Lotus Eater,182653
18-02-2023 18:19,Foster The People,Lotus Eater,2870
18-02-2023 18:19,Arctic Monkeys,Old Yellow Bricks,880
18-02-2023 18:19,Fall Out Boy,Immortals,1830
18-02-2023 18:19,Panic! At The Disco,Death of a Bachelor,5410
18-02-2023 18:19,Fall Out Boy,Love From The Other Side,2500
18-02-2023 18:19,Arctic Monkeys,Why'd You Only Call Me When You're High?,440
18-02-2023 18:19,Arctic Monkeys,Why'd You Only Call Me When You're High?,3536
18-02-2023 18:19,Arctic Monkeys,Why'd You Only Call Me When You're High?,0
18-02-2023 18:20,Panic! At The Disco,House of Memories,690
18-02-2023 18:20,Panic! At The Disco,Don't Threaten Me with a Good Time,660
18-02-2023 18:23,Panic! At The Disco,House of Memories,208706
18-02-2023 18:25,Sheet Music Boss,Rush E,144168
18-02-2023 18:35,Panic! At The Disco,Don't Threaten Me with a Good Time,86589
18-02-2023 18:38,Set It Off,The Haunting,172813
18-02-2023 18:39,Wallows,Quarterback,20916
18-02-2023 18:39,Arctic Monkeys,Fluorescent Adolescent,1180
18-02-2023 18:42,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),170544
18-02-2023 18:49,Set It Off,Bleak December,186960
18-02-2023 18:50,Imagine Dragons,Demons,19093
18-02-2023 18:54,Favored Nations,The Set Up,243120
18-02-2023 18:55,Fall Out Boy,The Last Of The Real Ones,16460
18-02-2023 18:55,Twenty One Two,I Kissed a Girl,18030
18-02-2023 18:58,The Black Keys,Howlin' for You,191956
18-02-2023 19:00,Fall Out Boy,The Phoenix,730
18-02-2023 19:00,Imagine Dragons,Roots,12527
18-02-2023 19:00,Panic! At The Disco,High Hopes,820
18-02-2023 19:03,Panic! At The Disco,High Hopes,190946
18-02-2023 19:07,Fall Out Boy,The Phoenix,244960
18-02-2023 19:11,The Black Keys,Gold on the Ceiling,224333
18-02-2023 19:12,Panic! At The Disco,Emperor's New Clothes,37992
18-02-2023 19:12,Imagine Dragons,Believer,2290
18-02-2023 19:16,Arctic Monkeys,I Wanna Be Yours,700
18-02-2023 19:16,Beach Weather,Someone's Disaster,1170
18-02-2023 19:16,The Black Keys,Lonely Boy,2510
18-02-2023 19:16,Imagine Dragons,Warriors,863
18-02-2023 19:16,The Black Keys,Tighten Up,211336
18-02-2023 19:19,Alan Walker,Darkside,211680
18-02-2023 19:24,Marshmello,Happier,214289
18-02-2023 19:24,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,30010
18-02-2023 19:26,League of Legends,Legends Never Die,0
18-02-2023 19:26,League of Legends,Legends Never Die,1020
18-02-2023 19:26,Arctic Monkeys,Do I Wanna Know?,900
18-02-2023 19:26,Arctic Monkeys,Do I Wanna Know?,250
18-02-2023 19:26,Maroon 5,Maps,310
18-02-2023 19:26,Scene Queen,Barbie & Ken,0
18-02-2023 19:26,Imagine Dragons,Natural,30
18-02-2023 19:26,Twenty One Two,7 years,0
18-02-2023 19:26,Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),510
18-02-2023 19:26,Twenty One Two,Drag Me Down,130
18-02-2023 19:26,Wallows,Scrawny,210
18-02-2023 19:26,Stellar,Ashes,170
18-02-2023 19:26,OneRepublic,I Ain't Worried,130
18-02-2023 19:26,Shawn Mendes,Stitches,290
18-02-2023 19:26,Set It Off,Killer In The Mirror,0
18-02-2023 19:26,Twenty One Two,Ghost,0
18-02-2023 19:26,Fall Out Boy,Centuries,110
18-02-2023 19:26,Shawn Mendes,There's Nothing Holdin' Me Back,730
18-02-2023 19:26,Imagine Dragons,Bones,270
18-02-2023 19:26,Imagine Dragons,Bones,230
18-02-2023 19:26,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,200
18-02-2023 19:26,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,27890
18-02-2023 19:26,Fall Out Boy,Thnks fr th Mmrs,0
18-02-2023 19:26,Panic! At The Disco,I Write Sins Not Tragedies,0
18-02-2023 19:26,Set It Off,Partners in Crime (feat. Ash Costello),0
18-02-2023 19:26,Arctic Monkeys,Fake Tales Of San Francisco,0
18-02-2023 19:26,Imagine Dragons,Thunder,80
18-02-2023 19:26,North of Nine,Open Road,450
18-02-2023 19:31,Skrux,Our Fragment,245200
18-02-2023 19:32,Oxart,Living Mice - Remix,64420
18-02-2023 19:40,Led Zeppelin,Stairway to Heaven - Remaster,482830
18-02-2023 19:45,Aerosmith,Dream On,267596
19-02-2023 08:45,Lynyrd Skynyrd,Free Bird,1530
19-02-2023 08:45,Led Zeppelin,Stairway to Heaven - Remaster,56750
19-02-2023 08:45,Led Zeppelin,Immigrant Song - Remaster,17500
19-02-2023 08:49,Maroon 5,Cold (feat. Future),182150
19-02-2023 08:51,Imagine Dragons,I’m So Sorry,142810
19-02-2023 08:55,Avicii,Wake Me Up,247426
19-02-2023 08:59,One Direction,Story of My Life,245493
19-02-2023 09:02,OneRepublic,Rescue Me,159650
19-02-2023 09:05,The Score,Miracle,206400
19-02-2023 09:09,Alan Walker,Darkside,211680
19-02-2023 09:09,Arctic Monkeys,Knee Socks,11649
19-02-2023 09:12,American Authors,What We Live For,178560
19-02-2023 09:23,The Weeknd,After Hours,361026
19-02-2023 09:26,Lynyrd Skynyrd,The Needle And The Spoon,233600
19-02-2023 09:30,The Living Tombstone,Discord,193776
19-02-2023 09:34,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),235613
19-02-2023 09:36,Lil Nas X,MONTERO (Call Me By Your Name),137704
19-02-2023 09:41,Coldplay,Paradise,278719
19-02-2023 09:47,Lynyrd Skynyrd,Simple Man,356626
19-02-2023 09:49,J. Cole,No Role Modelz,1190
19-02-2023 09:49,Arctic Monkeys,Arabella,124763
19-02-2023 09:53,Daft Punk,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,248413
19-02-2023 09:54,Maroon 5,Maps,1750
19-02-2023 09:54,Wallows,Quarterback,6690
19-02-2023 09:54,Twenty One Two,7 years,1820
19-02-2023 09:54,Panic! At The Disco,Emperor's New Clothes,1350
19-02-2023 09:54,Eminem,Mockingbird,6130
19-02-2023 09:54,Imagine Dragons,Demons,1120
19-02-2023 09:54,Bruno Mars,Locked out of Heaven,67916
19-02-2023 09:54,Imagine Dragons,Roots,2120
19-02-2023 09:54,Pop Smoke,Dior,1490
19-02-2023 09:54,Arctic Monkeys,Why'd You Only Call Me When You're High?,4240
19-02-2023 09:55,Post Malone,Circles,1270
19-02-2023 09:55,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",1740
19-02-2023 09:55,Eminem,Mockingbird,1020
19-02-2023 09:55,Eminem,Without Me,790
19-02-2023 09:59,Eminem,Mockingbird,250760
19-02-2023 10:16,Arctic Monkeys,R U Mine?,820
19-02-2023 10:16,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),5050
19-02-2023 10:16,BoyWithUke,IDGAF (with blackbear),1540
19-02-2023 10:16,Eminem,Without Me,79440
19-02-2023 10:16,The Score,Miracle,590
19-02-2023 10:20,Arctic Monkeys,R U Mine?,201726
19-02-2023 12:58,The Score,Miracle,66163
19-02-2023 13:04,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),230950
19-02-2023 14:38,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),258342
19-02-2023 14:40,Shawn Mendes,There's Nothing Holdin' Me Back,2140
19-02-2023 14:40,Stellar,Bad Dream,1300
19-02-2023 14:40,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),144697
19-02-2023 14:40,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),1470
19-02-2023 14:40,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),600
19-02-2023 14:45,Arctic Monkeys,Do I Wanna Know?,272394
19-02-2023 14:48,The Chain Gang Of 1974,Sleepwalking,218693
19-02-2023 14:52,BANNERS,Someone To You,219801
19-02-2023 14:57,Eminem,The Real Slim Shady,284200
19-02-2023 15:00,Lauv,I Like Me Better,197436
19-02-2023 15:03,The Score,Stronger,190048
19-02-2023 16:19,Maroon 5,Sugar,193265
19-02-2023 16:55,Oxart,Living Mice - Remix,10470
19-02-2023 16:55,Lynyrd Skynyrd,Free Bird,489860
19-02-2023 16:55,Sheet Music Boss,Megalovania,0
19-02-2023 16:58,C418,Subwoofer Lullaby,840
19-02-2023 16:58,C418,Aria Math - Protostar Remix,890
19-02-2023 16:58,Sheet Music Boss,Megalovania,162072
19-02-2023 16:58,Sheet Music Boss,Megalovania,10357
19-02-2023 16:58,LEMMiNO,Cipher,2200
19-02-2023 17:03,C418,Aria Math - Protostar Remix,299310
19-02-2023 17:06,LEMMiNO,Cipher,195194
19-02-2023 17:09,Sheet Music Boss,Megalovania,162072
19-02-2023 17:12,C418,Subwoofer Lullaby,4919
19-02-2023 17:12,Lynyrd Skynyrd,Free Bird,1490
19-02-2023 17:12,League of Legends,Legends Never Die - (Remix),167173
19-02-2023 17:23,Stellar,Ashes,166355
19-02-2023 17:23,Fall Out Boy,Immortals,6014
19-02-2023 17:27,VALORANT,VISIONS,225142
19-02-2023 17:31,Favored Nations,The Set Up,243120
20-02-2023 09:49,The Score,Revolution,53057
20-02-2023 16:04,The Weeknd,Die For You,260253
20-02-2023 16:08,Panic! At The Disco,High Hopes,190946
20-02-2023 16:11,Panic! At The Disco,House of Memories,208706
20-02-2023 16:14,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,158040
20-02-2023 16:31,Marshmello,Happier,52934
20-02-2023 16:31,Halfbrick,System of a Dan,1490
20-02-2023 16:36,J. Cole,MIDDLE CHILD,16490
20-02-2023 16:36,Eminem,The Real Slim Shady,284200
20-02-2023 16:41,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",322226
20-02-2023 16:44,Kanye West,Moon,156091
20-02-2023 16:46,Jon Bellion,Kingdom Come,139866
20-02-2023 16:49,One Direction,Drag Me Down,192120
20-02-2023 16:50,J. Cole,No Role Modelz,62515
20-02-2023 16:54,Maroon 5,Payphone,231173
20-02-2023 16:57,Eminem,Godzilla (feat. Juice WRLD),1700
20-02-2023 16:57,Drake,Jimmy Cooks (feat. 21 Savage),1390
20-02-2023 16:57,Drake,Jimmy Cooks (feat. 21 Savage),1550
20-02-2023 16:57,Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),4510
20-02-2023 16:57,Eminem,Love The Way You Lie,360
20-02-2023 16:57,Eminem,Love The Way You Lie,140586
20-02-2023 17:00,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),212352
20-02-2023 17:04,blackbear,idfc,207026
20-02-2023 17:06,The Kid LAROI,STAY (with Justin Bieber),141805
20-02-2023 17:09,Lil Nas X,THATS WHAT I WANT,143901
20-02-2023 17:11,Dr. Dre,Still D.R.E.,160093
20-02-2023 17:11,The Kid LAROI,Thousand Miles,2160
20-02-2023 17:12,Post Malone,Circles,1190
20-02-2023 17:12,XXXTENTACION,Hope,16770
20-02-2023 17:12,Jon Bellion,All Time Low,3710
20-02-2023 17:12,XXXTENTACION,Revenge,2480
20-02-2023 17:12,XXXTENTACION,Moonlight,1430
20-02-2023 17:12,Drake,God's Plan,1030
20-02-2023 17:12,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,1110
20-02-2023 17:12,Pop Smoke,Dior,900
20-02-2023 17:12,24kGoldn,CITY OF ANGELS,2540
20-02-2023 17:14,Travis Scott,SICKO MODE,970
20-02-2023 17:14,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),7203
20-02-2023 17:14,BoyWithUke,IDGAF (with blackbear),140666
20-02-2023 17:14,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),1780
20-02-2023 17:15,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",1740
20-02-2023 17:15,Post Malone,Goodbyes (feat. Young Thug),890
20-02-2023 17:19,XXXTENTACION,changes,11073
20-02-2023 17:19,Pharrell Williams,Despicable Me,255226
20-02-2023 17:23,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),154050
20-02-2023 17:23,Post Malone,One Right Now (with The Weeknd),940
20-02-2023 17:23,Post Malone,Wow.,1210
20-02-2023 17:23,Roddy Ricch,The Box,990
20-02-2023 17:27,Wiz Khalifa,See You Again (feat. Charlie Puth),229525
20-02-2023 17:27,Fall Out Boy,Centuries,1160
20-02-2023 17:27,Drake,One Dance,950
20-02-2023 17:27,XXXTENTACION,Everybody Dies In Their Nightmares,2070
20-02-2023 17:27,Drake,Toosie Slide,8494
20-02-2023 17:30,Drake,One Dance,173986
20-02-2023 17:31,Eminem,Till I Collapse,1680
20-02-2023 17:31,XXXTENTACION,Everybody Dies In Their Nightmares,76803
20-02-2023 17:31,Migos,Danger (with Migos & Marshmello),1000
20-02-2023 17:31,Post Malone,Better Now,920
20-02-2023 17:31,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),6130
20-02-2023 17:32,Lena Raine,otherside,980
20-02-2023 17:32,MIRANI,Can′t Slow Me Down,4100
20-02-2023 17:32,J. Cole,Work Out,5470
20-02-2023 17:35,Sun Goes Down,Glad You Came,198134
20-02-2023 17:37,JVKE,golden hour,930
20-02-2023 17:37,Henriko 8-Bit,Furret Walk 8-Bit (Accumula Town),400
20-02-2023 17:37,Nathan Dawe,Lighter (feat. KSI),850
20-02-2023 17:37,VALORANT,RAJA,4766
20-02-2023 17:37,Lena Raine,Infinite Amethyst,500
20-02-2023 17:37,C418,Mice On Venus,820
20-02-2023 17:37,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),1840
20-02-2023 17:37,Ryan Mack,Overwhelmed (Ryan Mack Remix),2230
20-02-2023 17:37,Halfbrick,Jetpack Joyride Main Theme,410
20-02-2023 17:37,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),670
20-02-2023 17:37,VGR,Mii Channel,125629
20-02-2023 17:37,Simon Chylinski,Tropical Eden,1910
20-02-2023 17:40,Imagine Dragons,Demons,177506
20-02-2023 17:45,Aerosmith,Dream On,267596
20-02-2023 17:49,One Direction,Steal My Girl,228133
20-02-2023 17:53,M83,Midnight City,243960
20-02-2023 17:57,One Direction,Story of My Life,245493
20-02-2023 18:01,The Neighbourhood,Sweater Weather,240400
20-02-2023 18:04,Arctic Monkeys,I Wanna Be Yours,183956
20-02-2023 18:06,Pharrell Williams,Despicable Me,102263
20-02-2023 18:09,AJR,The DJ Is Crying For Help,220571
20-02-2023 18:13,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),207760
20-02-2023 18:16,Alan Walker,All Falls Down (feat. Juliander),198880
20-02-2023 18:21,Eminem,Without Me,290320
20-02-2023 18:23,Young Rising Sons,La La Lonely,145090
20-02-2023 18:23,Marshmello,Silence,6507
20-02-2023 18:27,Twenty One Pilots,Stressed Out,202333
20-02-2023 18:28,Avicii,Waiting For Love,1360
20-02-2023 18:28,Avicii,Waiting For Love,5850
20-02-2023 18:28,Fall Out Boy,Immortals,80596
20-02-2023 18:28,Shawn Mendes,Treat You Better,1450
20-02-2023 18:28,Shawn Mendes,Treat You Better,1280
21-02-2023 10:50,Lauv,I Like Me Better,860
21-02-2023 10:50,Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),1540
21-02-2023 10:50,Stellar,Ashes,2670
21-02-2023 10:50,Harry Styles,As It Was,380
21-02-2023 10:50,C418,Mice On Venus,1570
21-02-2023 10:50,Shinedown,Diamond Eyes (Boom-Lay Boom-Lay Boom),2720
21-02-2023 10:50,Thousand Foot Krutch,War of Change,14700
21-02-2023 10:53,OneRepublic,Run,168259
21-02-2023 10:55,OneRepublic,I Ain't Worried,148485
21-02-2023 10:59,Charlie Puth,Light Switch,187703
21-02-2023 11:04,Coldplay,The Scientist,309600
21-02-2023 11:06,Ross Harris,Only Love Can Hurt Like This,160348
21-02-2023 11:10,The Chainsmokers,All We Know,194080
21-02-2023 11:12,Lil Nas X,THATS WHAT I WANT,143901
21-02-2023 11:15,JVKE,this is what falling in love feels like,3350
21-02-2023 11:15,Maroon 5,Memories,5584
21-02-2023 11:15,JVKE,this is what heartbreak feels like,157636
21-02-2023 11:19,OneRepublic,Counting Stars,257266
21-02-2023 11:22,The Weeknd,Nothing Without You,30123
21-02-2023 11:22,Mark Ronson,Uptown Funk (feat. Bruno Mars),0
21-02-2023 11:22,Mark Ronson,Uptown Funk (feat. Bruno Mars),1400
21-02-2023 11:22,The Chainsmokers,Closer,1120
21-02-2023 11:22,The Weeknd,Reminder,830
21-02-2023 11:22,Coldplay,Let Somebody Go,230
21-02-2023 11:22,Stellar,Bad Dream,147840
21-02-2023 11:22,Charlie Puth,Attention,1790
21-02-2023 11:22,The Weeknd,Party Monster,990
21-02-2023 11:22,The Chainsmokers,Something Just Like This,900
21-02-2023 11:22,Shawn Mendes,Treat You Better,980
21-02-2023 11:22,Ed Sheeran,Bad Habits,2330
21-02-2023 11:22,Ed Sheeran,Bad Habits,730
21-02-2023 11:26,JVKE,golden hour,209259
21-02-2023 11:29,Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),214265
21-02-2023 11:33,5 Seconds of Summer,Youngblood,650
21-02-2023 11:33,Stellar,Stranger,1170
21-02-2023 11:33,The Weeknd,Starboy,7064
21-02-2023 11:33,Shawn Mendes,Stitches,206880
21-02-2023 11:33,The Weeknd,False Alarm,1010
21-02-2023 11:33,JVKE,anxiety.,330
21-02-2023 11:33,Avicii,The Nights,4000
21-02-2023 11:36,JVKE,anxiety.,156794
21-02-2023 11:39,5 Seconds of Summer,Youngblood,203417
21-02-2023 11:40,Alan Walker,Alone,65227
21-02-2023 11:40,The Chainsmokers,Paris,1040
21-02-2023 13:53,The Weeknd,Blinding Lights,200040
21-02-2023 13:57,Maroon 5,Payphone,231173
21-02-2023 13:57,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),23336
21-02-2023 13:58,Kodaline,Brother,1330
21-02-2023 13:58,The Weeknd,Die For You,240
21-02-2023 13:58,The Weeknd,Die For You,2000
21-02-2023 13:58,Maroon 5,Moves Like Jagger,710
21-02-2023 13:58,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),4290
21-02-2023 14:01,Maroon 5,Moves Like Jagger,202640
21-02-2023 14:04,Kodaline,Brother,203186
21-02-2023 14:08,Maroon 5,One More Night,219546
21-02-2023 14:11,Nathan Dawe,Lighter (feat. KSI),182439
21-02-2023 14:15,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),39577
21-02-2023 14:15,Axwell /\ Ingrosso,More Than You Know,203000
21-02-2023 14:18,One Direction,Drag Me Down,192120
21-02-2023 14:19,Shawn Mendes,There's Nothing Holdin' Me Back,36380
21-02-2023 14:26,dvsn,With Me,419500
21-02-2023 14:51,Imagine Dragons,Bones,165264
21-02-2023 14:52,Maroon 5,Maps,1210
21-02-2023 14:52,Avicii,Waiting For Love,1220
21-02-2023 14:52,Maroon 5,Memories,17250
21-02-2023 14:52,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2110
21-02-2023 14:52,OneRepublic,I Ain't Worried,1940
21-02-2023 14:52,DM DOKURO,"Reality Check Through The Skull (""MEGALOVANIA"" and ""Song That Might Play When You Fight Sans"" from ""Undertale"")",6940
21-02-2023 14:52,Shawn Mendes,Treat You Better,22225
21-02-2023 14:52,Imagine Dragons,Believer,1640
21-02-2023 14:55,Imagine Dragons,Natural,189466
21-02-2023 14:59,AJR,100 Bad Days,210991
21-02-2023 15:02,Twenty One Pilots,Heathens,195920
21-02-2023 15:03,Fall Out Boy,Centuries,70671
